var,mode,lag,corr,abs_corr
thetao,1,12,-0.45140560104443506,0.45140560104443506
thetao,5,2,0.45132898229528523,0.45132898229528523
so,10,5,0.4496274298293416,0.4496274298293416
thetao,8,2,0.4491393460313642,0.4491393460313642
so,3,2,-0.44757644319269874,0.44757644319269874
so,7,10,-0.4441705074470169,0.4441705074470169
so,10,4,0.4395203450507948,0.4395203450507948
thetao,1,8,-0.43940133122980035,0.43940133122980035
so,8,7,-0.4371768153241837,0.4371768153241837
so,4,8,-0.43640533421385747,0.43640533421385747
so,1,1,-0.4355766793036312,0.4355766793036312
thetao,6,12,0.4299964435751281,0.4299964435751281
so,4,9,-0.4297727426904291,0.4297727426904291
thetao,6,10,0.42939037176674727,0.42939037176674727
so,10,13,0.4291037192485751,0.4291037192485751
so,1,3,-0.42750067368590045,0.42750067368590045
thetao,5,3,0.42633592294045536,0.42633592294045536
thetao,1,6,-0.4236532633695772,0.4236532633695772
thetao,6,5,0.42332822312363655,0.42332822312363655
thetao,5,4,0.4230592243956684,0.4230592243956684
so,7,3,-0.4230093281770811,0.4230093281770811
thetao,1,13,-0.4229731229111044,0.4229731229111044
so,8,6,-0.4227739968256239,0.4227739968256239
thetao,1,15,-0.4227322963733955,0.4227322963733955
so,7,11,-0.4205907770998186,0.4205907770998186
so,7,7,-0.41703297877478723,0.41703297877478723
so,3,3,-0.41617263331805043,0.41617263331805043
thetao,1,16,-0.41592977442520446,0.41592977442520446
thetao,1,0,-0.4144733591316533,0.4144733591316533
thetao,1,7,-0.4144274998301885,0.4144274998301885
so,8,11,-0.41399483260919884,0.41399483260919884
thetao,6,9,0.41317976306724635,0.41317976306724635
so,7,12,-0.4119512464912432,0.4119512464912432
thetao,1,5,-0.4113986239894546,0.4113986239894546
thetao,1,14,-0.4108900275059758,0.4108900275059758
so,7,4,-0.4086214794034233,0.4086214794034233
so,8,8,-0.40817611142359556,0.40817611142359556
so,4,10,-0.40697275494497975,0.40697275494497975
so,8,13,-0.4052458215268249,0.4052458215268249
thetao,1,17,-0.4052043026023972,0.4052043026023972
so,7,2,-0.40319488606095033,0.40319488606095033
so,8,9,-0.40288931015429935,0.40288931015429935
so,8,16,-0.40178036000927336,0.40178036000927336
so,3,11,-0.40168562179491407,0.40168562179491407
so,10,16,0.4012068125762358,0.4012068125762358
so,8,12,-0.4002767080745287,0.4002767080745287
thetao,8,3,0.3953957798239948,0.3953957798239948
so,8,17,-0.39370072965288216,0.39370072965288216
thetao,1,4,-0.39182356451750716,0.39182356451750716
so,7,6,-0.3915327864511701,0.3915327864511701
thetao,3,10,-0.3907774722678906,0.3907774722678906
thetao,1,2,-0.39047270224346925,0.39047270224346925
thetao,1,1,-0.38994059990073726,0.38994059990073726
so,8,14,-0.38990174927872434,0.38990174927872434
so,8,15,-0.38770392216656613,0.38770392216656613
so,8,10,-0.3874678222392102,0.3874678222392102
so,7,5,-0.38524622158544874,0.38524622158544874
thetao,5,5,0.3836238713351316,0.3836238713351316
so,8,20,-0.38189051793650536,0.38189051793650536
so,10,14,0.38142445109794065,0.38142445109794065
so,3,10,-0.3811575828168695,0.3811575828168695
thetao,1,19,-0.38091623210912096,0.38091623210912096
so,10,20,0.3807761630646607,0.3807761630646607
so,8,19,-0.3801020351866817,0.3801020351866817
thetao,6,6,0.3780413773306228,0.3780413773306228
thetao,3,9,-0.3774182688039543,0.3774182688039543
thetao,6,13,0.3770825725066027,0.3770825725066027
so,3,4,-0.376925752231384,0.376925752231384
thetao,6,8,0.3758910973099753,0.3758910973099753
thetao,1,3,-0.3750646273966355,0.3750646273966355
thetao,3,11,-0.3747739354883108,0.3747739354883108
so,7,13,-0.3737770334202566,0.3737770334202566
thetao,1,20,-0.37331323660685806,0.37331323660685806
so,10,17,0.37320634040795625,0.37320634040795625
so,4,11,-0.37270414831033943,0.37270414831033943
so,8,18,-0.3723437059112864,0.3723437059112864
thetao,3,8,-0.37140355769589206,0.37140355769589206
thetao,3,3,-0.36999488157525084,0.36999488157525084
so,10,15,0.36979548017119135,0.36979548017119135
thetao,1,18,-0.3689590666747416,0.3689590666747416
thetao,6,14,0.36754505462386566,0.36754505462386566
so,7,14,-0.3668856293467574,0.3668856293467574
so,3,12,-0.3668588714625113,0.3668588714625113
so,10,19,0.3666188751753154,0.3666188751753154
so,7,1,-0.3654432200445764,0.3654432200445764
thetao,6,7,0.3638883348637051,0.3638883348637051
so,7,18,-0.36158840348172006,0.36158840348172006
thetao,6,16,0.3597310737111683,0.3597310737111683
so,10,18,0.35704180502666716,0.35704180502666716
so,4,12,-0.3556146496063921,0.3556146496063921
